ocid,releases/0/id,releases/0/contracts/0/id,releases/0/contracts/0/awardID,releases/0/contracts/0/period/startDate,releases/0/contracts/0/period/endDate,releases/0/contracts/0/dateSigned
ocds-hu01ve-7902698,ocds-hu01ve-7902698-01,1869064,1869064,,2020-12-31T12:00:00Z,
ocds-hu01ve-7923248,ocds-hu01ve-7923248-01,1877201,1877201,,2023-12-31T12:00:00Z,
ocds-hu01ve-7985055,ocds-hu01ve-7985055-01,1872454,1872454,2021-01-01T12:00:00Z,2022-12-31T12:00:00Z,
ocds-hu01ve-7907704,ocds-hu01ve-7907704-01,1820512,1820512,,2021-06-30T12:00:00Z,2020-10-30T12:00:00Z
ocds-hu01ve-7898852,ocds-hu01ve-7898852-01,1811312,1811312,,2021-12-31T12:00:00Z,
ocds-hu01ve-7920203,ocds-hu01ve-7920203-01,1804999,1804999,,2023-12-31T12:00:00Z,2020-11-09T12:00:00Z
ocds-hu01ve-7919537,ocds-hu01ve-7919537-01,1841090,1841090,2020-11-03T12:00:00Z,2021-02-15T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7924422,ocds-hu01ve-7924422-01,2079206,2079206,,2026-01-31T12:00:00Z,
ocds-hu01ve-7953804,ocds-hu01ve-7953804-01,1822634,1822634,,2021-12-31T12:00:00Z,
ocds-hu01ve-7860610,ocds-hu01ve-7860610-01,1959213,1959213,2020-11-24T12:00:00Z,2021-02-22T12:00:00Z,2020-11-24T12:00:00Z
ocds-hu01ve-7922090,ocds-hu01ve-7922090-01,1875331,1875331,,2020-11-27T12:00:00Z,
ocds-hu01ve-7897710,ocds-hu01ve-7897710-01,1908013,1908013,,2021-02-09T12:00:00Z,2020-11-03T12:00:00Z
ocds-hu01ve-7909144,ocds-hu01ve-7909144-01,1828008,1828008,,2021-07-19T12:00:00Z,2020-11-26T12:00:00Z
ocds-hu01ve-7889876,ocds-hu01ve-7889876-01,2053321,2053321,,2022-11-30T12:00:00Z,2021-03-16T12:00:00Z
ocds-hu01ve-7910804,ocds-hu01ve-7910804-01,1868849,1868849,,2022-01-22T12:00:00Z,2021-01-07T12:00:00Z
ocds-hu01ve-7899054,ocds-hu01ve-7899054-01,1854315,1854315,,2024-02-15T12:00:00Z,2021-02-15T12:00:00Z
ocds-hu01ve-7906835,ocds-hu01ve-7906835-01,1816713,1816713,,2021-07-22T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7912532,ocds-hu01ve-7912532-01,1951653,1951653,,2021-10-21T12:00:00Z,
ocds-hu01ve-7907560,ocds-hu01ve-7907560-01,1861024,1861024,,2021-01-28T12:00:00Z,2020-11-09T12:00:00Z
ocds-hu01ve-7914418,ocds-hu01ve-7914418-01,1872787,1872787,2021-01-01T12:00:00Z,2021-12-31T12:00:00Z,2020-10-19T12:00:00Z
ocds-hu01ve-7898158,ocds-hu01ve-7898158-01,1802696,1802696,,2021-05-28T12:00:00Z,
ocds-hu01ve-7893097,ocds-hu01ve-7893097-01,1801615,1801615,,2021-10-09T12:00:00Z,2020-10-14T12:00:00Z
ocds-hu01ve-7902282,ocds-hu01ve-7902282-01,1876576,1876576,,2021-12-31T12:00:00Z,2020-11-17T12:00:00Z
ocds-hu01ve-7908213,ocds-hu01ve-7908213-01,2024172,2024172,,2021-04-23T12:00:00Z,
ocds-hu01ve-7890590,ocds-hu01ve-7890590-01,1824162,1824162,,2021-10-26T12:00:00Z,2020-10-26T12:00:00Z
ocds-hu01ve-7910431,ocds-hu01ve-7910431-01,1949912,1949912,,2022-10-26T12:00:00Z,2020-10-27T12:00:00Z
ocds-hu01ve-7907635,ocds-hu01ve-7907635-01,1822717,1822717,,2022-10-31T12:00:00Z,2020-10-31T12:00:00Z
ocds-hu01ve-7907635,ocds-hu01ve-7907635-01,1822681,1822681,,2022-10-31T12:00:00Z,2020-10-31T12:00:00Z
ocds-hu01ve-7875291,ocds-hu01ve-7875291-01,2106542,2106542,,2022-08-31T12:00:00Z,2020-10-13T12:00:00Z
ocds-hu01ve-7931660,ocds-hu01ve-7931660-01,1818070,1818070,,2026-06-30T12:00:00Z,
ocds-hu01ve-7905922,ocds-hu01ve-7905922-01,1859185,1859185,,2021-08-10T12:00:00Z,2020-12-22T12:00:00Z
ocds-hu01ve-7981572,ocds-hu01ve-7981572-01,1835681,1835681,,2021-12-31T12:00:00Z,
ocds-hu01ve-7848335,ocds-hu01ve-7848335-01,1996845,1996845,,2022-05-19T12:00:00Z,2021-06-11T12:00:00Z
ocds-hu01ve-7914279,ocds-hu01ve-7914279-01,1817331,1817331,,2022-04-12T12:00:00Z,2021-04-08T12:00:00Z
ocds-hu01ve-7907936,ocds-hu01ve-7907936-01,1850662,1850662,,2021-03-08T12:00:00Z,2021-01-08T12:00:00Z
ocds-hu01ve-7908382,ocds-hu01ve-7908382-01,1855531,1855531,,2022-12-29T12:00:00Z,
ocds-hu01ve-7918461,ocds-hu01ve-7918461-01,1937212,1937212,2020-11-06T12:00:00Z,2020-12-31T12:00:00Z,2020-11-06T12:00:00Z
ocds-hu01ve-7922362,ocds-hu01ve-7922362-01,1862755,1862755,2021-01-20T12:00:00Z,2021-01-31T12:00:00Z,2021-01-20T12:00:00Z
ocds-hu01ve-7911736,ocds-hu01ve-7911736-01,1820461,1820461,2020-11-12T12:00:00Z,2020-12-24T12:00:00Z,2020-11-12T12:00:00Z
ocds-hu01ve-7956285,ocds-hu01ve-7956285-01,1962456,1962456,2020-12-01T12:00:00Z,2021-01-31T12:00:00Z,2020-12-01T12:00:00Z
ocds-hu01ve-8070406,ocds-hu01ve-8070406-01,1942906,1942906,,2021-12-31T12:00:00Z,
ocds-hu01ve-7789818,ocds-hu01ve-7789818-01,1832894,1832894,,2022-01-13T12:00:00Z,2021-01-13T12:00:00Z
ocds-hu01ve-7913906,ocds-hu01ve-7913906-01,1827695,1827695,,2020-11-10T12:00:00Z,2020-10-22T12:00:00Z
ocds-hu01ve-7912790,ocds-hu01ve-7912790-01,1963988,1963988,,2022-06-30T12:00:00Z,2020-11-04T12:00:00Z
ocds-hu01ve-7925133,ocds-hu01ve-7925133-01,1866693,1866693,,2020-12-31T12:00:00Z,2020-10-28T12:00:00Z
ocds-hu01ve-7894846,ocds-hu01ve-7894846-01,2087784,2087784,,2021-10-17T12:00:00Z,2020-11-23T12:00:00Z
ocds-hu01ve-7901826,ocds-hu01ve-7901826-01,2030764,2030764,,2021-12-09T12:00:00Z,2020-11-13T12:00:00Z
ocds-hu01ve-7988354,ocds-hu01ve-7988354-01,1954278,1954278,,2023-12-31T12:00:00Z,
ocds-hu01ve-7894509,ocds-hu01ve-7894509-01,1830089,1830089,,2020-12-15T12:00:00Z,2020-11-03T12:00:00Z
ocds-hu01ve-7895984,ocds-hu01ve-7895984-01,1843790,1843790,,2022-12-31T12:00:00Z,
ocds-hu01ve-7896737,ocds-hu01ve-7896737-01,1897494,1897494,,2021-06-30T12:00:00Z,2020-10-27T12:00:00Z
ocds-hu01ve-7921757,ocds-hu01ve-7921757-01,1907840,1907840,,2021-07-26T12:00:00Z,2020-10-27T12:00:00Z
ocds-hu01ve-7924306,ocds-hu01ve-7924306-01,1849118,1849118,,2021-06-30T12:00:00Z,2021-01-27T12:00:00Z
ocds-hu01ve-7876586,ocds-hu01ve-7876586-01,1832233,1832233,,2021-06-30T12:00:00Z,
ocds-hu01ve-7944603,ocds-hu01ve-7944603-01,1914428,1914428,,2020-11-21T12:00:00Z,2020-11-13T12:00:00Z
ocds-hu01ve-7903452,ocds-hu01ve-7903452-01,2098094,2098094,,2020-12-31T12:00:00Z,
ocds-hu01ve-7908857,ocds-hu01ve-7908857-01,1840827,1840827,,2023-09-30T12:00:00Z,2020-10-16T12:00:00Z
ocds-hu01ve-8330458,ocds-hu01ve-8330458-01,2032248,2032248,,2020-12-31T12:00:00Z,2021-11-30T12:00:00Z
ocds-hu01ve-7914269,ocds-hu01ve-7914269-01,1866379,1866379,,2022-11-23T12:00:00Z,2021-01-18T12:00:00Z
ocds-hu01ve-7919431,ocds-hu01ve-7919431-01,2049732,2049732,,2020-12-24T12:00:00Z,2020-12-04T12:00:00Z
ocds-hu01ve-7902915,ocds-hu01ve-7902915-01,1866927,1866927,2020-10-15T12:00:00Z,2023-09-15T12:00:00Z,2020-10-15T12:00:00Z
ocds-hu01ve-7928151,ocds-hu01ve-7928151-01,2050668,2050668,,2021-01-06T12:00:00Z,
ocds-hu01ve-7892377,ocds-hu01ve-7892377-01,2120701,2120701,2021-10-11T12:00:00Z,2021-03-08T12:00:00Z,
ocds-hu01ve-7925516,ocds-hu01ve-7925516-01,1953157,1953157,2020-10-30T12:00:00Z,2022-12-31T12:00:00Z,2020-10-30T12:00:00Z
ocds-hu01ve-7913868,ocds-hu01ve-7913868-01,1987477,1987477,,2021-09-30T12:00:00Z,
ocds-hu01ve-7909882,ocds-hu01ve-7909882-01,1873301,1873301,,2021-10-14T12:00:00Z,
ocds-hu01ve-7926111,ocds-hu01ve-7926111-01,1872986,1872986,,2021-04-16T12:00:00Z,2021-01-07T12:00:00Z
ocds-hu01ve-7908946,ocds-hu01ve-7908946-01,2026708,2026708,2020-12-01T12:00:00Z,2022-05-31T12:00:00Z,2020-12-01T12:00:00Z
ocds-hu01ve-7842207,ocds-hu01ve-7842207-01,1799673,1799673,,2025-10-01T12:00:00Z,
ocds-hu01ve-7900908,ocds-hu01ve-7900908-01,1824474,1824474,,2021-03-31T12:00:00Z,
ocds-hu01ve-7892472,ocds-hu01ve-7892472-01,1840285,1840285,2020-12-21T12:00:00Z,2024-12-20T12:00:00Z,2020-12-21T12:00:00Z
ocds-hu01ve-7886406,ocds-hu01ve-7886406-01,1956641,1956641,,2024-10-20T12:00:00Z,
ocds-hu01ve-7929301,ocds-hu01ve-7929301-01,1918415,1918415,,2021-06-30T12:00:00Z,2020-11-02T12:00:00Z
ocds-hu01ve-7916403,ocds-hu01ve-7916403-01,1838513,1838513,,2021-05-06T12:00:00Z,2021-01-11T12:00:00Z
ocds-hu01ve-7886454,ocds-hu01ve-7886454-01,1817475,1817475,,2022-06-30T12:00:00Z,
ocds-hu01ve-7909912,ocds-hu01ve-7909912-01,1810407,1810407,,2021-07-20T12:00:00Z,
ocds-hu01ve-7936428,ocds-hu01ve-7936428-01,1873462,1873462,,2021-04-30T12:00:00Z,
ocds-hu01ve-7882112,ocds-hu01ve-7882112-01,1953093,1953093,2021-07-16T12:00:00Z,2022-06-24T12:00:00Z,2021-07-16T12:00:00Z
ocds-hu01ve-7918973,ocds-hu01ve-7918973-01,2006800,2006800,,2021-04-20T12:00:00Z,2020-12-09T12:00:00Z
ocds-hu01ve-7916267,ocds-hu01ve-7916267-01,2041813,2041813,,2023-10-19T12:00:00Z,
ocds-hu01ve-7958253,ocds-hu01ve-7958253-01,1917603,1917603,,2021-04-30T12:00:00Z,
ocds-hu01ve-7965188,ocds-hu01ve-7965188-01,1850856,1850856,2021-01-01T12:00:00Z,2021-12-31T12:00:00Z,
ocds-hu01ve-7907321,ocds-hu01ve-7907321-01,1996450,1996450,,2024-09-07T12:00:00Z,2021-09-08T12:00:00Z
ocds-hu01ve-7897439,ocds-hu01ve-7897439-01,1918300,1918300,,2021-07-13T12:00:00Z,2021-04-01T12:00:00Z
ocds-hu01ve-7912719,ocds-hu01ve-7912719-01,1904795,1904795,,2021-05-14T12:00:00Z,2021-01-21T12:00:00Z
ocds-hu01ve-7904586,ocds-hu01ve-7904586-01,1852163,1852163,,2025-12-31T12:00:00Z,2020-12-16T12:00:00Z
ocds-hu01ve-7883450,ocds-hu01ve-7883450-01,1797163,1797163,,2023-11-30T12:00:00Z,
ocds-hu01ve-7905662,ocds-hu01ve-7905662-01,1835620,1835620,,2020-10-10T12:00:00Z,2020-10-09T12:00:00Z
ocds-hu01ve-7892750,ocds-hu01ve-7892750-01,1934072,1934072,,2020-12-31T12:00:00Z,2020-10-05T12:00:00Z
ocds-hu01ve-7903638,ocds-hu01ve-7903638-01,1832304,1832304,,2020-12-31T12:00:00Z,2020-10-16T12:00:00Z
ocds-hu01ve-7915971,ocds-hu01ve-7915971-01,1832842,1832842,,2020-12-31T12:00:00Z,
ocds-hu01ve-7943977,ocds-hu01ve-7943977-01,1961869,1961869,2020-11-19T12:00:00Z,2021-01-31T12:00:00Z,2020-11-19T12:00:00Z
ocds-hu01ve-7901391,ocds-hu01ve-7901391-01,1927557,1927557,,2021-12-31T12:00:00Z,2020-10-05T12:00:00Z
ocds-hu01ve-7911171,ocds-hu01ve-7911171-01,1852267,1852267,,2023-02-28T12:00:00Z,2021-02-23T12:00:00Z
ocds-hu01ve-7914403,ocds-hu01ve-7914403-01,1901770,1901770,,2023-10-28T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7890818,ocds-hu01ve-7890818-01,1801412,1801412,,2020-12-17T12:00:00Z,2020-11-06T12:00:00Z
ocds-hu01ve-7899568,ocds-hu01ve-7899568-01,1901736,1901736,,2021-10-29T12:00:00Z,2021-01-29T12:00:00Z
ocds-hu01ve-7894473,ocds-hu01ve-7894473-01,1830868,1830868,,2020-12-15T12:00:00Z,2020-11-17T12:00:00Z
ocds-hu01ve-7925570,ocds-hu01ve-7925570-01,1819110,1819110,,2021-05-05T12:00:00Z,
ocds-hu01ve-7929894,ocds-hu01ve-7929894-01,1839308,1839308,,2021-05-02T12:00:00Z,2021-01-11T12:00:00Z
ocds-hu01ve-7896733,ocds-hu01ve-7896733-01,1835784,1835784,2021-02-12T12:00:00Z,2021-06-08T12:00:00Z,2021-02-12T12:00:00Z
ocds-hu01ve-7912291,ocds-hu01ve-7912291-01,1823824,1823824,,2021-04-28T12:00:00Z,
ocds-hu01ve-7839720,ocds-hu01ve-7839720-01,1879539,1879539,,2021-10-27T12:00:00Z,
ocds-hu01ve-7907609,ocds-hu01ve-7907609-01,1848149,1848149,2020-11-09T12:00:00Z,2020-12-31T12:00:00Z,2020-11-09T12:00:00Z
ocds-hu01ve-8416663,ocds-hu01ve-8416663-01,2078669,2078669,,2020-12-31T12:00:00Z,2020-10-27T12:00:00Z
ocds-hu01ve-7854405,ocds-hu01ve-7854405-01,1824603,1824603,,2022-03-31T12:00:00Z,
ocds-hu01ve-7915909,ocds-hu01ve-7915909-01,1878026,1878026,,2021-01-28T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7843283,ocds-hu01ve-7843283-01,1950418,1950418,,2020-10-10T12:00:00Z,2020-10-13T12:00:00Z
ocds-hu01ve-7919808,ocds-hu01ve-7919808-01,2024200,2024200,,2020-12-31T12:00:00Z,
ocds-hu01ve-7886473,ocds-hu01ve-7886473-01,1853508,1853508,2021-01-20T12:00:00Z,2021-03-20T12:00:00Z,2020-12-24T12:00:00Z
ocds-hu01ve-7910297,ocds-hu01ve-7910297-01,1879742,1879742,,2024-04-14T12:00:00Z,
ocds-hu01ve-7925344,ocds-hu01ve-7925344-01,1810738,1810738,,2023-11-01T12:00:00Z,
ocds-hu01ve-7894883,ocds-hu01ve-7894883-01,1901553,1901553,,2021-02-04T12:00:00Z,2020-12-01T12:00:00Z
ocds-hu01ve-7901981,ocds-hu01ve-7901981-01,2133471,2133471,,2021-09-16T12:00:00Z,2021-06-08T12:00:00Z
ocds-hu01ve-7907003,ocds-hu01ve-7907003-01,1816596,1816596,,2021-07-22T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7899833,ocds-hu01ve-7899833-01,2135135,2135135,,2025-12-31T12:00:00Z,2020-12-04T12:00:00Z
ocds-hu01ve-7906096,ocds-hu01ve-7906096-01,2015994,2015994,,2022-07-04T12:00:00Z,2021-02-16T12:00:00Z
ocds-hu01ve-7927866,ocds-hu01ve-7927866-01,1885919,1885919,,2021-12-31T12:00:00Z,
ocds-hu01ve-7907634,ocds-hu01ve-7907634-01,1816099,1816099,,2021-04-21T12:00:00Z,2020-11-11T12:00:00Z
ocds-hu01ve-7896857,ocds-hu01ve-7896857-01,2134708,2134708,,2021-03-21T12:00:00Z,2021-01-21T12:00:00Z
ocds-hu01ve-7922534,ocds-hu01ve-7922534-01,2004669,2004669,,2020-12-25T12:00:00Z,2020-11-12T12:00:00Z
ocds-hu01ve-7821494,ocds-hu01ve-7821494-01,2031346,2031346,,2022-10-20T12:00:00Z,2021-04-08T12:00:00Z
ocds-hu01ve-7866734,ocds-hu01ve-7866734-01,1908145,1908145,,2024-04-11T12:00:00Z,2021-05-03T12:00:00Z
ocds-hu01ve-7922040,ocds-hu01ve-7922040-01,1831919,1831919,,2020-12-30T12:00:00Z,2020-11-20T12:00:00Z
ocds-hu01ve-7914899,ocds-hu01ve-7914899-01,1847961,1847961,2020-10-23T12:00:00Z,2021-01-31T12:00:00Z,
ocds-hu01ve-7905476,ocds-hu01ve-7905476-01,1815879,1815879,,2021-01-03T12:00:00Z,2020-11-04T12:00:00Z
ocds-hu01ve-8109854,ocds-hu01ve-8109854-01,1911163,1911163,,2021-02-22T12:00:00Z,2020-10-12T12:00:00Z
ocds-hu01ve-7921386,ocds-hu01ve-7921386-01,1920850,1920850,2020-10-27T12:00:00Z,2021-10-27T12:00:00Z,2020-10-27T12:00:00Z
ocds-hu01ve-7910916,ocds-hu01ve-7910916-01,2121691,2121691,,2022-07-07T12:00:00Z,2021-05-11T12:00:00Z
ocds-hu01ve-7909159,ocds-hu01ve-7909159-01,1838841,1838841,,2023-09-30T12:00:00Z,2020-10-16T12:00:00Z
ocds-hu01ve-7879317,ocds-hu01ve-7879317-01,1801695,1801695,,2020-10-23T12:00:00Z,2020-10-16T12:00:00Z
ocds-hu01ve-7892828,ocds-hu01ve-7892828-01,1921928,1921928,2021-01-01T12:00:00Z,2021-12-31T12:00:00Z,2020-10-01T12:00:00Z
ocds-hu01ve-7915219,ocds-hu01ve-7915219-01,1815250,1815250,2020-12-09T12:00:00Z,2021-02-19T12:00:00Z,2020-12-09T12:00:00Z
ocds-hu01ve-7921671,ocds-hu01ve-7921671-01,1908089,1908089,,2021-07-17T12:00:00Z,2020-10-30T12:00:00Z
ocds-hu01ve-8181752,ocds-hu01ve-8181752-01,2129111,2129111,2020-07-20T12:00:00Z,2020-10-18T12:00:00Z,2020-07-20T12:00:00Z
ocds-hu01ve-7923004,ocds-hu01ve-7923004-01,1810509,1810509,,2020-11-27T12:00:00Z,
ocds-hu01ve-7922192,ocds-hu01ve-7922192-01,1838481,1838481,,2021-12-31T12:00:00Z,
ocds-hu01ve-7920229,ocds-hu01ve-7920229-01,1939600,1939600,,2021-02-15T12:00:00Z,
ocds-hu01ve-7856358,ocds-hu01ve-7856358-01,1824606,1824606,,2022-03-31T12:00:00Z,
ocds-hu01ve-7925937,ocds-hu01ve-7925937-01,1814188,1814188,,2021-06-30T12:00:00Z,
ocds-hu01ve-7896912,ocds-hu01ve-7896912-01,1818011,1818011,,2020-12-31T12:00:00Z,
ocds-hu01ve-7962978,ocds-hu01ve-7962978-01,1853380,1853380,,2021-01-29T12:00:00Z,2021-03-03T12:00:00Z
ocds-hu01ve-7913620,ocds-hu01ve-7913620-01,2121149,2121149,,2021-12-30T12:00:00Z,2020-11-19T12:00:00Z
ocds-hu01ve-7918290,ocds-hu01ve-7918290-01,1850799,1850799,2020-12-18T12:00:00Z,2021-05-27T12:00:00Z,2020-12-18T12:00:00Z
ocds-hu01ve-7886715,ocds-hu01ve-7886715-01,1847951,1847951,2021-02-02T12:00:00Z,2021-04-06T12:00:00Z,
ocds-hu01ve-8055700,ocds-hu01ve-8055700-01,1977407,1977407,,2021-06-23T12:00:00Z,2021-04-23T12:00:00Z
ocds-hu01ve-7898620,ocds-hu01ve-7898620-01,1808630,1808630,2020-10-12T12:00:00Z,2020-11-30T12:00:00Z,2020-10-12T12:00:00Z
ocds-hu01ve-7915373,ocds-hu01ve-7915373-01,1853227,1853227,,2022-07-23T12:00:00Z,2021-01-26T12:00:00Z
ocds-hu01ve-7878133,ocds-hu01ve-7878133-01,1819505,1819505,,2026-01-04T12:00:00Z,2021-01-05T12:00:00Z
ocds-hu01ve-7927041,ocds-hu01ve-7927041-01,1821111,1821111,,2025-11-13T12:00:00Z,2021-05-24T12:00:00Z
ocds-hu01ve-7904534,ocds-hu01ve-7904534-01,2078071,2078071,2020-10-29T12:00:00Z,2021-10-31T12:00:00Z,
ocds-hu01ve-7927540,ocds-hu01ve-7927540-01,1845621,1845621,2021-01-01T12:00:00Z,2021-12-31T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7919325,ocds-hu01ve-7919325-01,1878861,1878861,2021-01-01T12:00:00Z,2023-12-31T12:00:00Z,2020-11-20T12:00:00Z
ocds-hu01ve-7928792,ocds-hu01ve-7928792-01,1816317,1816317,,2020-12-03T12:00:00Z,
ocds-hu01ve-7891406,ocds-hu01ve-7891406-01,1963236,1963236,,2024-10-20T12:00:00Z,
ocds-hu01ve-7891406,ocds-hu01ve-7891406-01,1963638,1963638,,2024-10-29T12:00:00Z,2020-10-14T12:00:00Z
ocds-hu01ve-7913424,ocds-hu01ve-7913424-01,1857228,1857228,,2022-02-24T12:00:00Z,2021-01-15T12:00:00Z
ocds-hu01ve-7914984,ocds-hu01ve-7914984-01,1817957,1817957,,2020-12-31T12:00:00Z,
ocds-hu01ve-7911059,ocds-hu01ve-7911059-01,1847032,1847032,2021-11-01T12:00:00Z,2023-10-31T12:00:00Z,2020-10-28T12:00:00Z
ocds-hu01ve-7935403,ocds-hu01ve-7935403-01,2143337,2143337,,2020-11-18T12:00:00Z,
ocds-hu01ve-7927017,ocds-hu01ve-7927017-01,1811392,1811392,2020-10-28T12:00:00Z,2021-02-28T12:00:00Z,2020-10-28T12:00:00Z
ocds-hu01ve-7921372,ocds-hu01ve-7921372-01,1811464,1811464,2020-10-30T12:00:00Z,2021-02-27T12:00:00Z,2020-10-30T12:00:00Z
ocds-hu01ve-7909776,ocds-hu01ve-7909776-01,1828216,1828216,,2021-01-03T12:00:00Z,
ocds-hu01ve-7925293,ocds-hu01ve-7925293-01,1895144,1895144,,2021-12-31T12:00:00Z,
ocds-hu01ve-7889559,ocds-hu01ve-7889559-01,1876611,1876611,2020-12-23T12:00:00Z,2021-06-23T12:00:00Z,2020-12-23T12:00:00Z
ocds-hu01ve-7935325,ocds-hu01ve-7935325-01,1829952,1829952,,2021-06-06T12:00:00Z,2021-01-08T12:00:00Z
ocds-hu01ve-7907318,ocds-hu01ve-7907318-01,1973900,1973900,,2021-04-05T12:00:00Z,
ocds-hu01ve-7907765,ocds-hu01ve-7907765-01,1968018,1968018,,2021-04-30T12:00:00Z,2020-10-12T12:00:00Z
ocds-hu01ve-7860760,ocds-hu01ve-7860760-01,1842833,1842833,,2023-10-18T12:00:00Z,2020-09-26T12:00:00Z
ocds-hu01ve-7921299,ocds-hu01ve-7921299-01,1850069,1850069,,2021-11-02T12:00:00Z,2021-02-25T12:00:00Z
ocds-hu01ve-8038575,ocds-hu01ve-8038575-01,1903162,1903162,2021-03-24T12:00:00Z,2021-05-14T12:00:00Z,2021-02-24T12:00:00Z
ocds-hu01ve-7922136,ocds-hu01ve-7922136-01,1947515,1947515,,2025-07-15T12:00:00Z,2021-07-16T12:00:00Z
ocds-hu01ve-7922101,ocds-hu01ve-7922101-01,1812580,1812580,2020-10-24T12:00:00Z,2021-01-31T12:00:00Z,2020-10-24T12:00:00Z
ocds-hu01ve-7902285,ocds-hu01ve-7902285-01,1874377,1874377,,2020-10-18T12:00:00Z,2020-10-14T12:00:00Z
ocds-hu01ve-7913671,ocds-hu01ve-7913671-01,1825197,1825197,,2021-01-06T12:00:00Z,2020-11-11T12:00:00Z
ocds-hu01ve-7906523,ocds-hu01ve-7906523-01,1871690,1871690,,2020-11-19T12:00:00Z,2020-10-09T12:00:00Z
ocds-hu01ve-7927846,ocds-hu01ve-7927846-01,1919485,1919485,,2021-04-03T12:00:00Z,
ocds-hu01ve-7921815,ocds-hu01ve-7921815-01,1867253,1867253,,2020-12-31T12:00:00Z,2020-10-30T12:00:00Z
ocds-hu01ve-7921863,ocds-hu01ve-7921863-01,1893252,1893252,,2021-11-05T12:00:00Z,2020-11-09T12:00:00Z
ocds-hu01ve-7925743,ocds-hu01ve-7925743-01,1841780,1841780,,2021-11-11T12:00:00Z,2020-11-04T12:00:00Z
ocds-hu01ve-7920625,ocds-hu01ve-7920625-01,1908532,1908532,,2022-12-31T12:00:00Z,2020-11-27T12:00:00Z
ocds-hu01ve-7897160,ocds-hu01ve-7897160-01,1967475,1967475,,2022-09-13T12:00:00Z,2020-09-14T12:00:00Z
ocds-hu01ve-7896963,ocds-hu01ve-7896963-01,1945569,1945569,,2021-01-25T12:00:00Z,2019-11-26T12:00:00Z
ocds-hu01ve-7917455,ocds-hu01ve-7917455-01,1805078,1805078,,2022-06-30T12:00:00Z,2020-10-22T12:00:00Z
ocds-hu01ve-7923521,ocds-hu01ve-7923521-01,1882392,1882392,,2021-04-20T12:00:00Z,
ocds-hu01ve-7903447,ocds-hu01ve-7903447-01,1870804,1870804,2021-01-27T12:00:00Z,2022-10-31T12:00:00Z,2021-01-27T12:00:00Z
ocds-hu01ve-7906203,ocds-hu01ve-7906203-01,1867296,1867296,,2020-12-30T12:00:00Z,2020-10-23T12:00:00Z
ocds-hu01ve-7932703,ocds-hu01ve-7932703-01,2025157,2025157,,2021-05-14T12:00:00Z,
ocds-hu01ve-7899668,ocds-hu01ve-7899668-01,1906240,1906240,,2021-05-15T12:00:00Z,2021-03-09T12:00:00Z
ocds-hu01ve-7916442,ocds-hu01ve-7916442-01,1995200,1995200,,2020-12-16T12:00:00Z,
ocds-hu01ve-8166010,ocds-hu01ve-8166010-01,1960039,1960039,,2020-11-16T12:00:00Z,2020-10-28T12:00:00Z
ocds-hu01ve-7913436,ocds-hu01ve-7913436-01,1909300,1909300,,2021-10-08T12:00:00Z,2020-10-22T12:00:00Z
ocds-hu01ve-7904257,ocds-hu01ve-7904257-01,1882658,1882658,,2023-09-30T12:00:00Z,2020-11-17T12:00:00Z
ocds-hu01ve-7908001,ocds-hu01ve-7908001-01,1895856,1895856,,2021-06-30T12:00:00Z,2021-04-13T12:00:00Z
ocds-hu01ve-7927824,ocds-hu01ve-7927824-01,1810517,1810517,,2020-11-28T12:00:00Z,2020-09-30T12:00:00Z
ocds-hu01ve-7898151,ocds-hu01ve-7898151-01,1812901,1812901,,2023-12-31T12:00:00Z,
ocds-hu01ve-7935836,ocds-hu01ve-7935836-01,2065271,2065271,,2020-11-07T12:00:00Z,
ocds-hu01ve-7903944,ocds-hu01ve-7903944-01,1817508,1817508,2020-10-20T12:00:00Z,2023-09-01T12:00:00Z,2020-10-20T12:00:00Z
ocds-hu01ve-7894507,ocds-hu01ve-7894507-01,2070442,2070442,,2020-12-15T12:00:00Z,2020-11-26T12:00:00Z
ocds-hu01ve-7910435,ocds-hu01ve-7910435-01,2059513,2059513,,2021-07-21T12:00:00Z,2020-10-27T12:00:00Z
ocds-hu01ve-7914137,ocds-hu01ve-7914137-01,1810697,1810697,,2021-06-30T12:00:00Z,2020-11-03T12:00:00Z
ocds-hu01ve-7927416,ocds-hu01ve-7927416-01,1866381,1866381,,2021-02-25T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7932778,ocds-hu01ve-7932778-01,1899634,1899634,,2021-01-05T12:00:00Z,2020-12-14T12:00:00Z
ocds-hu01ve-7908522,ocds-hu01ve-7908522-01,2102647,2102647,,2021-01-22T12:00:00Z,
ocds-hu01ve-7940887,ocds-hu01ve-7940887-01,1858673,1858673,,2021-06-30T12:00:00Z,2020-10-01T12:00:00Z
ocds-hu01ve-7909230,ocds-hu01ve-7909230-01,1902771,1902771,,2021-01-02T12:00:00Z,
ocds-hu01ve-7918985,ocds-hu01ve-7918985-01,1963906,1963906,,2020-11-07T12:00:00Z,2020-10-28T12:00:00Z
